paso_global,loss,q_promedio,target_promedio,error_td_promedio,beta_per,peso_importancia_promedio,epsilon,tamano_buffer,tiempo_segundos
361000,0.01142374612390995,2.8135318756103516,2.8452935218811035,0.2438156008720398,0.8331999999999999,0.37233665585517883,0.09999999999999998,20000,1488.9922559261322
362000,0.013470598496496677,3.051283359527588,3.1155917644500732,0.2895221412181854,0.8344,0.28785282373428345,0.09999999999999998,20000,1493.675255060196
363000,0.02045504003763199,3.113557815551758,3.1019392013549805,0.2531079649925232,0.8356,0.48417168855667114,0.09999999999999998,20000,1498.143952846527
364000,0.004952480085194111,3.0160484313964844,2.986074209213257,0.21963730454444885,0.8368,0.18999752402305603,0.09999999999999998,20000,1502.779228925705
365000,0.0059179505333304405,2.7775840759277344,2.6522982120513916,0.33764728903770447,0.8380000000000001,0.14742571115493774,0.09999999999999998,20000,1507.2180180549622
366000,0.008230839855968952,3.0296154022216797,3.1089975833892822,0.22884580492973328,0.8392,0.2985953092575073,0.09999999999999998,20000,1511.9816691875458
367000,0.009318073280155659,2.937001943588257,2.9062142372131348,0.2422879934310913,0.8404,0.3033080995082855,0.09999999999999998,20000,1516.3520250320435
368000,0.009128665551543236,2.9980592727661133,2.9517769813537598,0.23111677169799805,0.8416,0.3061370849609375,0.09999999999999998,20000,1520.9538249969482
369000,0.008527607657015324,2.854494571685791,2.9719245433807373,0.2783767580986023,0.8428,0.1961391717195511,0.09999999999999998,20000,1525.395124912262
370000,0.008382201194763184,3.178821086883545,3.290879726409912,0.25170284509658813,0.8440000000000001,0.2596449553966522,0.09999999999999998,20000,1529.903567790985
371000,0.016506848856806755,2.7109546661376953,2.6525397300720215,0.27421706914901733,0.8452,0.3404774069786072,0.09999999999999998,20000,1534.567330121994
372000,0.012598665431141853,2.825471878051758,2.8417415618896484,0.22728019952774048,0.8464,0.4372239112854004,0.09999999999999998,20000,1539.12362408638
373000,0.013977759517729282,3.2289297580718994,3.008073091506958,0.2687280774116516,0.8476,0.3595544099807739,0.09999999999999998,20000,1543.3996710777283
374000,0.027961768209934235,3.083533763885498,3.1122922897338867,0.3116561770439148,0.8488,0.47856104373931885,0.09999999999999998,20000,1548.0457990169525
375000,0.008681342005729675,3.0272061824798584,3.0193822383880615,0.28705644607543945,0.85,0.24597682058811188,0.09999999999999998,20000,1552.2753729820251
376000,0.004327789880335331,2.9042510986328125,2.9914655685424805,0.26829269528388977,0.8512,0.11610406637191772,0.09999999999999998,20000,1556.8303492069244
377000,0.010265499353408813,3.395775318145752,3.4538145065307617,0.2291707992553711,0.8524,0.34089696407318115,0.09999999999999998,20000,1561.2314200401306
378000,0.010569024831056595,2.919478416442871,2.926926851272583,0.2658127248287201,0.8536,0.24998469650745392,0.09999999999999998,20000,1565.9947710037231
379000,0.013319101184606552,2.6496286392211914,2.5555951595306396,0.2670814096927643,0.8548,0.4000060558319092,0.09999999999999998,20000,1570.3804669380188
380000,0.018996896222233772,3.367072343826294,3.4082603454589844,0.28353774547576904,0.856,0.4278242290019989,0.09999999999999998,20000,1575.1063060760498
381000,0.026477253064513206,3.337345600128174,3.336617946624756,0.3498465418815613,0.8572,0.4004420042037964,0.09999999999999998,20000,1579.4566640853882
382000,0.011906757950782776,2.8662426471710205,2.959698438644409,0.3088434338569641,0.8584,0.26790890097618103,0.09999999999999998,20000,1584.156354188919
383000,0.0041007488034665585,3.0698800086975098,3.071962833404541,0.18042385578155518,0.8596,0.22342807054519653,0.09999999999999998,20000,1588.4894390106201
384000,0.0057381633669137955,2.9423322677612305,2.8645875453948975,0.2576543092727661,0.8608,0.1804734468460083,0.09999999999999998,20000,1593.0761620998383
385000,0.009728873148560524,2.971729040145874,2.9332900047302246,0.1954365223646164,0.862,0.36666202545166016,0.09999999999999998,20000,1597.5787761211395
386000,0.011006619781255722,3.3789048194885254,3.525519847869873,0.27043938636779785,0.8632,0.30761706829071045,0.09999999999999998,20000,1602.1120629310608
387000,0.0022470070980489254,2.885192632675171,2.907914400100708,0.25992631912231445,0.8644000000000001,0.07299844175577164,0.09999999999999998,20000,1606.7230710983276
388000,0.007801894098520279,3.186911106109619,3.0943944454193115,0.2196122407913208,0.8656,0.250244140625,0.09999999999999998,20000,1611.2270650863647
389000,0.01017230749130249,2.9761526584625244,2.9759790897369385,0.33731168508529663,0.8668,0.165867879986763,0.09999999999999998,20000,1615.7341928482056
390000,0.008455333299934864,3.212815761566162,3.2238059043884277,0.2123841941356659,0.868,0.3486897945404053,0.09999999999999998,20000,1620.156944990158
391000,0.008846446871757507,3.146273612976074,3.139984607696533,0.29867711663246155,0.8692,0.2038675993680954,0.09999999999999998,20000,1624.7593040466309
392000,0.009464306756854057,3.128103256225586,3.2635281085968018,0.3140237033367157,0.8704000000000001,0.15722347795963287,0.09999999999999998,20000,1629.0197150707245
393000,0.013193689286708832,2.928988218307495,2.980562448501587,0.2539962828159332,0.8716,0.344538152217865,0.09999999999999998,20000,1633.4718899726868
394000,0.006195080932229757,3.274616241455078,3.298953056335449,0.24190649390220642,0.8728,0.2054452896118164,0.09999999999999998,20000,1638.0343942642212
395000,0.006815561093389988,3.128284215927124,3.067986011505127,0.19837912917137146,0.874,0.35479897260665894,0.09999999999999998,20000,1642.3572170734406
396000,0.012221639975905418,3.163555145263672,3.1797521114349365,0.24346216022968292,0.8752,0.33645185828208923,0.09999999999999998,20000,1646.8108439445496
397000,0.016872592270374298,3.1209259033203125,3.128969192504883,0.28696590662002563,0.8764000000000001,0.32447177171707153,0.09999999999999998,20000,1651.0698828697205
398000,0.006461965851485729,3.319272994995117,3.44736909866333,0.34116220474243164,0.8776,0.13064326345920563,0.09999999999999998,20000,1655.5094232559204
399000,0.015419607050716877,2.909804344177246,2.9434614181518555,0.2367134690284729,0.8788,0.4771168529987335,0.09999999999999998,20000,1659.7210400104523
400000,0.009131267666816711,3.040505886077881,3.0408482551574707,0.2521475553512573,0.88,0.2935144603252411,0.09999999999999998,20000,1664.2660710811615
401000,0.010810820385813713,3.0982797145843506,3.1293582916259766,0.37723755836486816,0.8812,0.15834647417068481,0.09999999999999998,20000,1674.9557418823242
402000,0.015440755523741245,3.320697784423828,3.3464221954345703,0.24422553181648254,0.8824000000000001,0.43446648120880127,0.09999999999999998,20000,1679.1200330257416
403000,0.019608628004789352,2.836238384246826,2.7692174911499023,0.3205800950527191,0.8836,0.3426765203475952,0.09999999999999998,20000,1683.253743171692
404000,0.00522356852889061,3.2876572608947754,3.333263874053955,0.25097692012786865,0.8848,0.16540803015232086,0.09999999999999998,20000,1687.426950931549
405000,0.007923503406345844,3.2194838523864746,3.242032051086426,0.19476233422756195,0.886,0.3659925162792206,0.09999999999999998,20000,1691.4127600193024
406000,0.018391523510217667,2.829059362411499,3.0051369667053223,0.31379589438438416,0.8872,0.2955450415611267,0.09999999999999998,20000,1695.468228816986
407000,0.010086656548082829,3.3750085830688477,3.47100830078125,0.1960698366165161,0.8884,0.43740642070770264,0.09999999999999998,20000,1699.5875420570374
408000,0.020595649257302284,3.255647897720337,3.2217135429382324,0.3130719065666199,0.8896,0.3949544429779053,0.09999999999999998,20000,1703.6874849796295
409000,0.0074761053547263145,3.0126514434814453,3.119321346282959,0.23916134238243103,0.8908,0.280565083026886,0.09999999999999998,20000,1707.7434089183807
410000,0.0030272523872554302,3.297642469406128,3.170971393585205,0.25470083951950073,0.8919999999999999,0.11581379175186157,0.09999999999999998,20000,1711.7581760883331
411000,0.01951022446155548,3.425001621246338,3.49159836769104,0.33497077226638794,0.8932,0.3411998748779297,0.09999999999999998,20000,1715.7930397987366
412000,0.012529587373137474,3.4492735862731934,3.4539427757263184,0.2845074534416199,0.8944,0.3146742284297943,0.09999999999999998,20000,1719.853971004486
413000,0.01544902753084898,3.224595069885254,3.4257473945617676,0.4035338759422302,0.8956,0.19718299806118011,0.09999999999999998,20000,1723.9364521503448
414000,0.0068109044805169106,3.371788501739502,3.4467179775238037,0.26813173294067383,0.8968,0.1833585798740387,0.09999999999999998,20000,1727.9926550388336
415000,0.00921341311186552,3.3612537384033203,3.4867606163024902,0.33435288071632385,0.8979999999999999,0.2061043083667755,0.09999999999999998,20000,1731.9944760799408
416000,0.007875234819948673,3.360344886779785,3.3880038261413574,0.23903214931488037,0.8992,0.2227427214384079,0.09999999999999998,20000,1736.0929930210114
417000,0.00692226504907012,2.8324198722839355,2.837547779083252,0.2661086618900299,0.9004,0.2106587290763855,0.09999999999999998,20000,1740.6761028766632
418000,0.01683589443564415,3.0037989616394043,3.0089683532714844,0.35598334670066833,0.9016,0.2983667254447937,0.09999999999999998,20000,1744.7902128696442
419000,0.01988573558628559,2.78456974029541,2.8041205406188965,0.35282957553863525,0.9027999999999999,0.3938106298446655,0.09999999999999998,20000,1749.0257699489594
420000,0.008586381562054157,3.352121353149414,3.427907943725586,0.2573452591896057,0.904,0.21678771078586578,0.09999999999999998,20000,1754.2353930473328
421000,0.016578882932662964,3.628408432006836,3.521615982055664,0.26496365666389465,0.9052,0.42383068799972534,0.09999999999999998,20000,1759.3083460330963
422000,0.018113765865564346,3.114227533340454,3.024026393890381,0.2729461193084717,0.9064,0.41082870960235596,0.09999999999999998,20000,1764.2966480255127
423000,0.003471973817795515,2.9997754096984863,3.0153064727783203,0.24513503909111023,0.9076,0.12137056887149811,0.09999999999999998,20000,1769.2801809310913
424000,0.012758245691657066,3.086984395980835,3.135035276412964,0.2604507803916931,0.9087999999999999,0.34464025497436523,0.09999999999999998,20000,1773.787674188614
425000,0.006434580311179161,3.283247947692871,3.29685115814209,0.2593878507614136,0.91,0.21101874113082886,0.09999999999999998,20000,1777.9792110919952
426000,0.019404280930757523,3.320540428161621,3.264955759048462,0.2914513945579529,0.9112,0.41380831599235535,0.09999999999999998,20000,1782.144730091095
427000,0.01666821911931038,3.296351909637451,2.9931650161743164,0.4977782964706421,0.9124,0.22540883719921112,0.09999999999999998,20000,1786.7674040794373
428000,0.011191749945282936,3.299001455307007,3.252073287963867,0.23430272936820984,0.9136,0.36451709270477295,0.09999999999999998,20000,1791.067449092865
429000,0.015687787905335426,2.982203245162964,2.8859028816223145,0.2547436058521271,0.9148,0.4245457649230957,0.09999999999999998,20000,1795.5782940387726
430000,0.008168966509401798,3.7199783325195312,3.6997032165527344,0.2171626091003418,0.916,0.31642770767211914,0.09999999999999998,20000,1799.9525198936462
431000,0.02820415236055851,3.0101850032806396,3.085292339324951,0.314922571182251,0.9172,0.48967209458351135,0.09999999999999998,20000,1804.5181381702423
432000,0.0033348992001265287,3.26010799407959,3.252774238586426,0.23459666967391968,0.9184,0.1529853641986847,0.09999999999999998,20000,1808.9211690425873
433000,0.006229705642908812,2.928065538406372,2.8412985801696777,0.2903045117855072,0.9196,0.14270943403244019,0.09999999999999998,20000,1813.5514149665833
434000,0.008112618699669838,3.6018643379211426,3.623516321182251,0.28348010778427124,0.9208,0.2057734876871109,0.09999999999999998,20000,1817.965595960617
435000,0.00784457940608263,3.2913718223571777,3.2791481018066406,0.22124749422073364,0.922,0.2790529727935791,0.09999999999999998,20000,1822.5159261226654
436000,0.018354641273617744,3.7039992809295654,3.5387520790100098,0.3184751272201538,0.9232,0.39071720838546753,0.09999999999999998,20000,1827.166671037674
437000,0.011389615014195442,3.557011127471924,3.4661946296691895,0.2451920509338379,0.9244,0.32949429750442505,0.09999999999999998,20000,1831.6232268810272
438000,0.012621842324733734,3.370457649230957,3.262578010559082,0.2740597128868103,0.9256,0.3558570146560669,0.09999999999999998,20000,1836.2025699615479
439000,0.009370783343911171,3.221635341644287,3.169435501098633,0.23823216557502747,0.9268,0.28237032890319824,0.09999999999999998,20000,1840.6239800453186
440000,0.011988325975835323,3.346287727355957,3.3114724159240723,0.28373032808303833,0.928,0.30419838428497314,0.09999999999999998,20000,1845.2926862239838
441000,0.008252757601439953,3.5937671661376953,3.520094871520996,0.24639815092086792,0.9292,0.2503282129764557,0.09999999999999998,20000,1849.887372970581
442000,0.008293179795145988,3.2859725952148438,3.249742031097412,0.27646470069885254,0.9304,0.19711604714393616,0.09999999999999998,20000,1854.5951130390167
443000,0.012471260502934456,3.2124781608581543,3.3051652908325195,0.33351612091064453,0.9316,0.23490320146083832,0.09999999999999998,20000,1859.1015710830688
