episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
222,44563,75.0,209,0.8395732,True,False
223,44709,30.0,146,0.8390476,True,False
224,44819,0.0,110,0.8386515999999999,True,False
225,45058,105.0,239,0.8377912,True,False
226,45467,140.0,409,0.8363188,True,False
227,45631,40.0,164,0.8357284,True,False
228,45775,20.0,144,0.83521,True,False
229,45923,5.0,148,0.8346772,True,False
230,46070,25.0,147,0.834148,True,False
231,46267,45.0,197,0.8334387999999999,True,False
232,46443,5.0,176,0.8328052,True,False
233,46591,15.0,148,0.8322724,True,False
234,46768,30.0,177,0.8316352,True,False
235,47005,105.0,237,0.830782,True,False
236,47159,70.0,154,0.8302276,True,False
237,47283,5.0,124,0.8297812,True,False
238,47507,30.0,224,0.8289748,True,False
239,47658,40.0,151,0.8284312,True,False
240,47895,105.0,237,0.827578,True,False
241,48047,50.0,152,0.8270308,True,False
242,48818,505.0,771,0.8242552,True,False
243,48912,0.0,94,0.8239168,True,False
244,49058,5.0,146,0.8233912,True,False
245,49222,50.0,164,0.8228008,True,False
246,49374,0.0,152,0.8222536,True,False
247,49486,0.0,112,0.8218504,True,False
248,49641,30.0,155,0.8212924,True,False
249,49886,75.0,245,0.8204104,True,False
250,49982,15.0,96,0.8200648,True,False
251,50199,45.0,217,0.8192836,True,False
252,50283,0.0,84,0.8189812,True,False
253,50439,55.0,156,0.8184196,True,False
254,50620,105.0,181,0.817768,True,False
255,50711,5.0,91,0.8174404,True,False
256,50860,50.0,149,0.816904,True,False
257,51238,135.0,378,0.8155432,True,False
258,51347,0.0,109,0.8151508000000001,True,False
259,51549,15.0,202,0.8144236,True,False
260,51848,70.0,299,0.8133471999999999,True,False
261,52117,55.0,269,0.8123788000000001,True,False
262,52278,50.0,161,0.8117992,True,False
263,52420,50.0,142,0.811288,True,False
264,52565,15.0,145,0.810766,True,False
265,52710,30.0,145,0.810244,True,False
266,52812,5.0,102,0.8098768000000001,True,False
267,53090,55.0,278,0.808876,True,False
268,53481,325.0,391,0.8074684,True,False
269,54061,440.0,580,0.8053804,True,False
270,54348,65.0,287,0.8043472,True,False
271,54497,20.0,149,0.8038108,True,False
272,54645,15.0,148,0.8032779999999999,True,False
273,54793,30.0,148,0.8027451999999999,True,False
274,55104,70.0,311,0.8016255999999999,True,False
275,55191,0.0,87,0.8013124,True,False
276,55358,60.0,167,0.8007112000000001,True,False
277,55537,10.0,179,0.8000668,True,False
