episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
151,757079,285.0,354,0.09999999999999998,True,False
152,757431,280.0,352,0.09999999999999998,True,False
153,757775,240.0,344,0.09999999999999998,True,False
154,758305,305.0,530,0.09999999999999998,True,False
155,758658,240.0,353,0.09999999999999998,True,False
156,759090,270.0,432,0.09999999999999998,True,False
157,759589,525.0,499,0.09999999999999998,True,False
158,759779,115.0,190,0.09999999999999998,True,False
159,760573,500.0,794,0.09999999999999998,True,False
160,760896,275.0,323,0.09999999999999998,True,False
161,761359,330.0,463,0.09999999999999998,True,False
162,761818,285.0,459,0.09999999999999998,True,False
163,762272,385.0,454,0.09999999999999998,True,False
164,762605,235.0,333,0.09999999999999998,True,False
165,763241,480.0,636,0.09999999999999998,True,False
166,763670,310.0,429,0.09999999999999998,True,False
167,764257,580.0,587,0.09999999999999998,True,False
168,764698,355.0,441,0.09999999999999998,True,False
169,765049,260.0,351,0.09999999999999998,True,False
170,765477,330.0,428,0.09999999999999998,True,False
171,765807,255.0,330,0.09999999999999998,True,False
172,765963,120.0,156,0.09999999999999998,True,False
173,766142,125.0,179,0.09999999999999998,True,False
174,766422,155.0,280,0.09999999999999998,True,False
175,766821,315.0,399,0.09999999999999998,True,False
176,767199,270.0,378,0.09999999999999998,True,False
177,767682,385.0,483,0.09999999999999998,True,False
178,768078,330.0,396,0.09999999999999998,True,False
179,768760,480.0,682,0.09999999999999998,True,False
180,769692,570.0,932,0.09999999999999998,True,False
181,770090,265.0,398,0.09999999999999998,True,False
182,770553,350.0,463,0.09999999999999998,True,False
183,771007,270.0,454,0.09999999999999998,True,False
184,771408,450.0,401,0.09999999999999998,True,False
185,771899,335.0,491,0.09999999999999998,True,False
186,772498,425.0,599,0.09999999999999998,True,False
187,772667,100.0,169,0.09999999999999998,True,False
188,773485,550.0,818,0.09999999999999998,True,False
189,773759,180.0,274,0.09999999999999998,True,False
190,774329,405.0,570,0.09999999999999998,True,False
191,774788,390.0,459,0.09999999999999998,True,False
192,775226,350.0,438,0.09999999999999998,True,False
193,775934,600.0,708,0.09999999999999998,True,False
194,776376,365.0,442,0.09999999999999998,True,False
195,776856,350.0,480,0.09999999999999998,True,False
196,777278,330.0,422,0.09999999999999998,True,False
197,777816,330.0,538,0.09999999999999998,True,False
198,778194,310.0,378,0.09999999999999998,True,False
199,778396,80.0,202,0.09999999999999998,True,False
200,778728,285.0,332,0.09999999999999998,True,False
201,779088,375.0,360,0.09999999999999998,True,False
202,779720,420.0,632,0.09999999999999998,True,False
203,780508,500.0,788,0.09999999999999998,True,False
204,780814,250.0,306,0.09999999999999998,True,False
205,781018,110.0,204,0.09999999999999998,True,False
206,781342,205.0,324,0.09999999999999998,True,False
207,781686,450.0,344,0.09999999999999998,True,False
208,782104,290.0,418,0.09999999999999998,True,False
209,782597,335.0,493,0.09999999999999998,True,False
210,782962,510.0,365,0.09999999999999998,True,False
211,783361,325.0,399,0.09999999999999998,True,False
212,783706,330.0,345,0.09999999999999998,True,False
213,783973,135.0,267,0.09999999999999998,True,False
214,784354,255.0,381,0.09999999999999998,True,False
215,784685,235.0,331,0.09999999999999998,True,False
216,785197,470.0,512,0.09999999999999998,True,False
217,785648,360.0,451,0.09999999999999998,True,False
218,786076,415.0,428,0.09999999999999998,True,False
219,786486,335.0,410,0.09999999999999998,True,False
220,786823,270.0,337,0.09999999999999998,True,False
221,787224,330.0,401,0.09999999999999998,True,False
222,787671,370.0,447,0.09999999999999998,True,False
223,788029,330.0,358,0.09999999999999998,True,False
224,788523,410.0,494,0.09999999999999998,True,False
225,789089,390.0,566,0.09999999999999998,True,False
226,789815,455.0,726,0.09999999999999998,True,False
227,790135,275.0,320,0.09999999999999998,True,False
228,790621,285.0,486,0.09999999999999998,True,False
229,790957,255.0,336,0.09999999999999998,True,False
230,791372,520.0,415,0.09999999999999998,True,False
231,791544,80.0,172,0.09999999999999998,True,False
232,792092,320.0,548,0.09999999999999998,True,False
233,792608,440.0,516,0.09999999999999998,True,False
234,792914,270.0,306,0.09999999999999998,True,False
235,793244,290.0,330,0.09999999999999998,True,False
236,793435,130.0,191,0.09999999999999998,True,False
237,793782,205.0,347,0.09999999999999998,True,False
238,793968,105.0,186,0.09999999999999998,True,False
239,794452,385.0,484,0.09999999999999998,True,False
240,794798,305.0,346,0.09999999999999998,True,False
241,795131,290.0,333,0.09999999999999998,True,False
242,795310,105.0,179,0.09999999999999998,True,False
243,795754,240.0,444,0.09999999999999998,True,False
244,796208,345.0,454,0.09999999999999998,True,False
245,796579,215.0,371,0.09999999999999998,True,False
246,797118,335.0,539,0.09999999999999998,True,False
247,797451,245.0,333,0.09999999999999998,True,False
248,797866,305.0,415,0.09999999999999998,True,False
249,798197,275.0,331,0.09999999999999998,True,False
250,798632,355.0,435,0.09999999999999998,True,False
251,799187,410.0,555,0.09999999999999998,True,False
252,799477,205.0,290,0.09999999999999998,True,False
253,799977,385.0,500,0.09999999999999998,True,False
254,800451,390.0,474,0.09999999999999998,True,False
255,800878,255.0,427,0.09999999999999998,True,False
256,801171,165.0,293,0.09999999999999998,True,False
257,801367,105.0,196,0.09999999999999998,True,False
258,801512,40.0,145,0.09999999999999998,True,False
259,801801,220.0,289,0.09999999999999998,True,False
260,802195,280.0,394,0.09999999999999998,True,False
261,802382,110.0,187,0.09999999999999998,True,False
262,802544,125.0,162,0.09999999999999998,True,False
263,802997,455.0,453,0.09999999999999998,True,False
264,803670,435.0,673,0.09999999999999998,True,False
265,803918,185.0,248,0.09999999999999998,True,False
266,804333,330.0,415,0.09999999999999998,True,False
267,804940,630.0,607,0.09999999999999998,True,False
268,805386,295.0,446,0.09999999999999998,True,False
269,805716,260.0,330,0.09999999999999998,True,False
270,806041,275.0,325,0.09999999999999998,True,False
