episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
3827,891803,140.0,180,0.09999999999999998,True,False
3828,891985,130.0,182,0.09999999999999998,True,False
3829,892144,105.0,159,0.09999999999999998,True,False
3830,892528,175.0,384,0.09999999999999998,True,False
3831,892923,305.0,395,0.09999999999999998,True,False
3832,893068,45.0,145,0.09999999999999998,True,False
3833,893399,230.0,331,0.09999999999999998,True,False
3834,893713,170.0,314,0.09999999999999998,True,False
3835,893796,15.0,83,0.09999999999999998,True,False
3836,894209,275.0,413,0.09999999999999998,True,False
3837,894461,185.0,252,0.09999999999999998,True,False
3838,894652,95.0,191,0.09999999999999998,True,False
3839,894794,65.0,142,0.09999999999999998,True,False
3840,894956,130.0,162,0.09999999999999998,True,False
3841,895110,105.0,154,0.09999999999999998,True,False
3842,895249,95.0,139,0.09999999999999998,True,False
3843,895824,410.0,575,0.09999999999999998,True,False
3844,895921,35.0,97,0.09999999999999998,True,False
3845,896353,260.0,432,0.09999999999999998,True,False
3846,896455,30.0,102,0.09999999999999998,True,False
3847,896705,110.0,250,0.09999999999999998,True,False
3848,896983,120.0,278,0.09999999999999998,True,False
3849,897434,420.0,451,0.09999999999999998,True,False
3850,897532,0.0,98,0.09999999999999998,True,False
3851,897809,120.0,277,0.09999999999999998,True,False
3852,897968,105.0,159,0.09999999999999998,True,False
3853,898103,35.0,135,0.09999999999999998,True,False
3854,898571,270.0,468,0.09999999999999998,True,False
3855,898769,120.0,198,0.09999999999999998,True,False
3856,898929,80.0,160,0.09999999999999998,True,False
3857,899227,150.0,298,0.09999999999999998,True,False
3858,899389,95.0,162,0.09999999999999998,True,False
3859,899674,185.0,285,0.09999999999999998,True,False
3860,899835,60.0,161,0.09999999999999998,True,False
3861,900361,260.0,526,0.09999999999999998,True,False
3862,900537,30.0,176,0.09999999999999998,True,False
3863,900689,45.0,152,0.09999999999999998,True,False
3864,900891,120.0,202,0.09999999999999998,True,False
3865,901444,310.0,553,0.09999999999999998,True,False
3866,901979,290.0,535,0.09999999999999998,True,False
3867,902502,615.0,523,0.09999999999999998,True,False
3868,902662,130.0,160,0.09999999999999998,True,False
3869,902888,130.0,226,0.09999999999999998,True,False
3870,902989,0.0,101,0.09999999999999998,True,False
3871,903148,65.0,159,0.09999999999999998,True,False
3872,903301,85.0,153,0.09999999999999998,True,False
3873,903547,135.0,246,0.09999999999999998,True,False
3874,903830,165.0,283,0.09999999999999998,True,False
3875,904146,215.0,316,0.09999999999999998,True,False
3876,904251,20.0,105,0.09999999999999998,True,False
3877,904340,0.0,89,0.09999999999999998,True,False
3878,904793,275.0,453,0.09999999999999998,True,False
3879,905012,145.0,219,0.09999999999999998,True,False
3880,905165,45.0,153,0.09999999999999998,True,False
3881,905595,285.0,430,0.09999999999999998,True,False
3882,905989,410.0,394,0.09999999999999998,True,False
3883,906160,130.0,171,0.09999999999999998,True,False
3884,906372,115.0,212,0.09999999999999998,True,False
3885,906467,15.0,95,0.09999999999999998,True,False
3886,906639,140.0,172,0.09999999999999998,True,False
3887,906781,85.0,142,0.09999999999999998,True,False
3888,907054,155.0,273,0.09999999999999998,True,False
3889,907333,190.0,279,0.09999999999999998,True,False
3890,907497,130.0,164,0.09999999999999998,True,False
3891,907793,135.0,296,0.09999999999999998,True,False
3892,908238,390.0,445,0.09999999999999998,True,False
3893,908394,100.0,156,0.09999999999999998,True,False
3894,908481,20.0,87,0.09999999999999998,True,False
3895,908691,145.0,210,0.09999999999999998,True,False
3896,908975,210.0,284,0.09999999999999998,True,False
3897,909069,15.0,94,0.09999999999999998,True,False
3898,909700,375.0,631,0.09999999999999998,True,False
3899,909803,55.0,103,0.09999999999999998,True,False
3900,909950,65.0,147,0.09999999999999998,True,False
3901,910453,370.0,503,0.09999999999999998,True,False
3902,910535,20.0,82,0.09999999999999998,True,False
3903,910616,5.0,81,0.09999999999999998,True,False
3904,910700,0.0,84,0.09999999999999998,True,False
3905,910870,110.0,170,0.09999999999999998,True,False
3906,911026,65.0,156,0.09999999999999998,True,False
3907,911114,20.0,88,0.09999999999999998,True,False
3908,911341,175.0,227,0.09999999999999998,True,False
3909,911538,165.0,197,0.09999999999999998,True,False
3910,912017,320.0,479,0.09999999999999998,True,False
3911,912330,235.0,313,0.09999999999999998,True,False
3912,912578,205.0,248,0.09999999999999998,True,False
3913,912866,185.0,288,0.09999999999999998,True,False
3914,913410,290.0,544,0.09999999999999998,True,False
3915,913575,130.0,165,0.09999999999999998,True,False
3916,913743,100.0,168,0.09999999999999998,True,False
3917,914136,225.0,393,0.09999999999999998,True,False
3918,914310,110.0,174,0.09999999999999998,True,False
3919,914467,110.0,157,0.09999999999999998,True,False
3920,914778,255.0,311,0.09999999999999998,True,False
3921,915259,355.0,481,0.09999999999999998,True,False
3922,915349,0.0,90,0.09999999999999998,True,False
3923,915529,110.0,180,0.09999999999999998,True,False
3924,915676,65.0,147,0.09999999999999998,True,False
3925,915850,110.0,174,0.09999999999999998,True,False
3926,916014,130.0,164,0.09999999999999998,True,False
3927,916172,45.0,158,0.09999999999999998,True,False
3928,916258,0.0,86,0.09999999999999998,True,False
3929,916431,110.0,173,0.09999999999999998,True,False
3930,916627,90.0,196,0.09999999999999998,True,False
3931,916737,20.0,110,0.09999999999999998,True,False
3932,916902,90.0,165,0.09999999999999998,True,False
3933,916987,5.0,85,0.09999999999999998,True,False
3934,917573,375.0,586,0.09999999999999998,True,False
3935,917866,190.0,293,0.09999999999999998,True,False
3936,917952,20.0,86,0.09999999999999998,True,False
3937,918040,0.0,88,0.09999999999999998,True,False
3938,918243,80.0,203,0.09999999999999998,True,False
3939,918332,0.0,89,0.09999999999999998,True,False
3940,918480,85.0,148,0.09999999999999998,True,False
3941,918578,20.0,98,0.09999999999999998,True,False
3942,918866,160.0,288,0.09999999999999998,True,False
3943,919059,110.0,193,0.09999999999999998,True,False
3944,919145,15.0,86,0.09999999999999998,True,False
3945,919243,20.0,98,0.09999999999999998,True,False
3946,919524,175.0,281,0.09999999999999998,True,False
3947,919688,130.0,164,0.09999999999999998,True,False
3948,919776,20.0,88,0.09999999999999998,True,False
3949,919943,115.0,167,0.09999999999999998,True,False
3950,920032,15.0,89,0.09999999999999998,True,False
3951,920290,185.0,258,0.09999999999999998,True,False
3952,920491,125.0,201,0.09999999999999998,True,False
3953,920800,115.0,309,0.09999999999999998,True,False
3954,921171,325.0,371,0.09999999999999998,True,False
3955,921550,185.0,379,0.09999999999999998,True,False
3956,921634,20.0,84,0.09999999999999998,True,False
3957,922061,275.0,427,0.09999999999999998,True,False
3958,922330,105.0,269,0.09999999999999998,True,False
