episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
350,73736,65.0,205,0.7345504,True,False
351,74028,95.0,292,0.7334992,True,False
352,74210,60.0,182,0.732844,True,False
353,74605,195.0,395,0.731422,True,False
354,74756,15.0,151,0.7308783999999999,True,False
355,74961,45.0,205,0.7301404,True,False
356,75336,100.0,375,0.7287904000000001,True,False
357,75509,45.0,173,0.7281675999999999,True,False
358,75625,0.0,116,0.72775,True,False
359,75851,125.0,226,0.7269364,True,False
360,76027,45.0,176,0.7263028,True,False
361,76146,35.0,119,0.7258743999999999,True,False
362,76335,75.0,189,0.725194,True,False
363,76503,30.0,168,0.7245892,True,False
364,76656,80.0,153,0.7240384,True,False
365,76957,180.0,301,0.7229548,True,False
366,77050,0.0,93,0.72262,True,False
367,77172,5.0,122,0.7221808,True,False
368,77331,5.0,159,0.7216084,True,False
369,77480,55.0,149,0.7210719999999999,True,False
370,77633,45.0,153,0.7205212000000001,True,False
371,77780,35.0,147,0.719992,True,False
372,77992,35.0,212,0.7192288,True,False
373,78167,60.0,175,0.7185988,True,False
374,78445,30.0,278,0.717598,True,False
375,78745,130.0,300,0.716518,True,False
376,78873,5.0,128,0.7160572000000001,True,False
377,79022,60.0,149,0.7155208,True,False
378,79137,15.0,115,0.7151068,True,False
379,79520,180.0,383,0.713728,True,False
380,79688,15.0,168,0.7131232000000001,True,False
381,79860,105.0,172,0.712504,True,False
382,80133,65.0,273,0.7115212,True,False
383,80405,50.0,272,0.710542,True,False
384,80591,35.0,186,0.7098724000000001,True,False
385,80873,50.0,282,0.7088572,True,False
386,81014,15.0,141,0.7083496,True,False
387,81164,30.0,150,0.7078096,True,False
388,81305,15.0,141,0.707302,True,False
389,81451,40.0,146,0.7067764000000001,True,False
390,81532,5.0,81,0.7064848,True,False
391,81634,0.0,102,0.7061176,True,False
392,81724,0.0,90,0.7057936,True,False
393,81908,105.0,184,0.7051312000000001,True,False
394,82055,10.0,147,0.704602,True,False
395,82276,80.0,221,0.7038063999999999,True,False
396,82431,20.0,155,0.7032484,True,False
397,82601,105.0,170,0.7026364,True,False
398,83011,180.0,410,0.7011604,True,False
399,83374,35.0,363,0.6998536,True,False
400,83524,30.0,150,0.6993136,True,False
401,83664,60.0,140,0.6988095999999999,True,False
402,83759,0.0,95,0.6984676,True,False
403,83923,20.0,164,0.6978772,True,False
404,84017,0.0,94,0.6975388,True,False
405,84100,5.0,83,0.6972400000000001,True,False
406,84262,80.0,162,0.6966568,True,False
407,84420,35.0,158,0.696088,True,False
408,84542,5.0,122,0.6956488,True,False
409,84646,0.0,104,0.6952744,True,False
410,84781,15.0,135,0.6947884,True,False
411,84950,30.0,169,0.69418,True,False
412,85256,160.0,306,0.6930784,True,False
413,85417,75.0,161,0.6924988,True,False
414,85621,35.0,204,0.6917644000000001,True,False
415,85762,35.0,141,0.6912567999999999,True,False
416,85914,35.0,152,0.6907095999999999,True,False
417,86006,0.0,92,0.6903784,True,False
418,86181,65.0,175,0.6897484,True,False
419,86384,80.0,203,0.6890176,True,False
420,86525,15.0,141,0.68851,True,False
421,86699,105.0,174,0.6878835999999999,True,False
422,87297,180.0,598,0.6857308,True,False
423,87392,0.0,95,0.6853888,True,False
424,87526,5.0,134,0.6849064,True,False
425,87668,45.0,142,0.6843952,True,False
426,87772,30.0,104,0.6840208,True,False
427,87937,15.0,165,0.6834268,True,False
428,88436,320.0,499,0.6816304,True,False
429,88618,75.0,182,0.6809752,True,False
430,88721,15.0,103,0.6806044,True,False
431,88921,45.0,200,0.6798843999999999,True,False
432,89152,75.0,231,0.6790528,True,False
433,89363,65.0,211,0.6782931999999999,True,False
434,89506,15.0,143,0.6777784,True,False
435,89655,15.0,149,0.677242,True,False
436,90076,345.0,421,0.6757264000000001,True,False
437,90173,0.0,97,0.6753772,True,False
438,90359,30.0,186,0.6747076000000001,True,False
439,90495,20.0,136,0.674218,True,False
440,90657,20.0,162,0.6736348,True,False
441,91015,70.0,358,0.672346,True,False
442,91211,55.0,196,0.6716404,True,False
443,91375,30.0,164,0.6710499999999999,True,False
444,91616,105.0,241,0.6701824,True,False
445,91767,40.0,151,0.6696388,True,False
446,91933,30.0,166,0.6690412,True,False
447,92139,75.0,206,0.6682996,True,False
448,92229,0.0,90,0.6679755999999999,True,False
449,92325,0.0,96,0.66763,True,False
450,92476,40.0,151,0.6670864,True,False
451,92638,60.0,162,0.6665032,True,False
452,92721,5.0,83,0.6662044,True,False
453,92901,35.0,180,0.6655564,True,False
454,92982,5.0,81,0.6652648,True,False
455,93063,5.0,81,0.6649731999999999,True,False
456,93150,0.0,87,0.66466,True,False
457,93427,50.0,277,0.6636628,True,False
458,93652,75.0,225,0.6628528,True,False
459,93737,0.0,85,0.6625468,True,False
460,93873,0.0,136,0.6620572,True,False
461,94070,35.0,197,0.661348,True,False
462,94321,65.0,251,0.6604444,True,False
463,94587,35.0,266,0.6594868,True,False
464,94743,60.0,156,0.6589252,True,False
465,94922,75.0,179,0.6582808,True,False
466,95073,5.0,151,0.6577371999999999,True,False
467,95216,5.0,143,0.6572224,True,False
468,95455,60.0,239,0.656362,True,False
469,95605,50.0,150,0.655822,True,False
470,95777,75.0,172,0.6552028,True,False
471,96105,125.0,328,0.654022,True,False
472,96536,210.0,431,0.6524704,True,False
473,96696,75.0,160,0.6518944,True,False
474,96863,15.0,167,0.6512932,True,False
475,97049,35.0,186,0.6506236000000001,True,False
476,97238,75.0,189,0.6499432,True,False
477,97439,35.0,201,0.6492196,True,False
478,97534,0.0,95,0.6488776,True,False
479,97679,0.0,145,0.6483555999999999,True,False
480,97823,5.0,144,0.6478372,True,False
481,98030,75.0,207,0.647092,True,False
482,98214,105.0,184,0.6464296,True,False
483,98459,55.0,245,0.6455476,True,False
484,98602,25.0,143,0.6450328000000001,True,False
485,98723,0.0,121,0.6445972,True,False
486,98814,5.0,91,0.6442696,True,False
487,99003,55.0,189,0.6435892000000001,True,False
488,99210,10.0,207,0.642844,True,False
489,99547,170.0,337,0.6416308,True,False
490,99698,15.0,151,0.6410872000000001,True,False
491,99850,80.0,152,0.64054,True,False
492,100056,80.0,206,0.6397984,True,False
493,100194,10.0,138,0.6393016,True,False
494,100295,0.0,101,0.638938,True,False
495,100396,20.0,101,0.6385744,True,False
496,100683,90.0,287,0.6375412,True,False
497,100830,5.0,147,0.6370119999999999,True,False
498,101247,215.0,417,0.6355108,True,False
499,101528,110.0,281,0.6344992,True,False
500,101767,75.0,239,0.6336388,True,False
501,101859,0.0,92,0.6333076,True,False
502,102183,80.0,324,0.6321412,True,False
503,102330,15.0,147,0.631612,True,False
504,102503,60.0,173,0.6309892,True,False
505,102675,15.0,172,0.63037,True,False
506,102844,40.0,169,0.6297615999999999,True,False
507,102998,30.0,154,0.6292072,True,False
508,103152,5.0,154,0.6286528,True,False
509,103317,65.0,165,0.6280588,True,False
510,103777,155.0,460,0.6264028,True,False
511,104040,75.0,263,0.625456,True,False
512,104251,50.0,211,0.6246963999999999,True,False
513,104563,120.0,312,0.6235732,True,False
514,104844,105.0,281,0.6225616,True,False
515,105073,20.0,229,0.6217372,True,False
516,105239,60.0,166,0.6211396,True,False
517,105403,30.0,164,0.6205492,True,False
518,105725,65.0,322,0.61939,True,False
519,105888,50.0,163,0.6188032,True,False
520,106046,35.0,158,0.6182344,True,False
521,106410,250.0,364,0.616924,True,False
522,106570,60.0,160,0.616348,True,False
523,106874,65.0,304,0.6152536,True,False
524,107033,55.0,159,0.6146811999999999,True,False
525,107282,80.0,249,0.6137847999999999,True,False
526,107634,290.0,352,0.6125176,True,False
527,107809,35.0,175,0.6118876,True,False
528,108094,135.0,285,0.6108616,True,False
529,108248,45.0,154,0.6103072,True,False
530,108394,15.0,146,0.6097816,True,False
531,108582,75.0,188,0.6091048,True,False
532,108693,15.0,111,0.6087052,True,False
533,108880,10.0,187,0.6080319999999999,True,False
534,109063,75.0,183,0.6073732000000001,True,False
535,109248,65.0,185,0.6067072,True,False
536,109444,35.0,196,0.6060015999999999,True,False
537,109962,165.0,518,0.6041368,True,False
538,110464,225.0,502,0.6023296,True,False
539,110689,65.0,225,0.6015196,True,False
540,110834,30.0,145,0.6009975999999999,True,False
541,110998,35.0,164,0.6004072,True,False
542,111169,5.0,171,0.5997916,True,False
543,111258,0.0,89,0.5994712,True,False
544,111552,80.0,294,0.5984128,True,False
545,111678,0.0,126,0.5979592,True,False
546,112105,410.0,427,0.596422,True,False
