episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
696,141055,45.0,211,0.4922019999999999,True,False
697,141264,75.0,209,0.49144959999999993,True,False
698,141446,55.0,182,0.4907944000000001,True,False
699,141600,35.0,154,0.49024,True,False
700,142056,155.0,456,0.4885984,True,False
701,142183,0.0,127,0.48814119999999994,True,False
702,142310,55.0,127,0.487684,True,False
703,142392,5.0,82,0.48738880000000007,True,False
704,142543,20.0,151,0.4868452,True,False
705,142775,10.0,232,0.48600999999999994,True,False
706,142906,35.0,131,0.4855383999999999,True,False
707,143073,120.0,167,0.48493719999999996,True,False
708,143288,80.0,215,0.4841632,True,False
709,143666,95.0,378,0.4828024000000001,True,False
710,143871,40.0,205,0.48206439999999995,True,False
711,143969,0.0,98,0.4817115999999999,True,False
712,144083,0.0,114,0.4813012,True,False
713,144270,75.0,187,0.48062799999999994,True,False
714,144444,25.0,174,0.48000160000000003,True,False
715,144534,0.0,90,0.47967760000000004,True,False
716,144685,50.0,151,0.47913399999999995,True,False
717,144802,35.0,117,0.47871280000000005,True,False
718,144966,90.0,164,0.47812239999999995,True,False
719,145185,20.0,219,0.4773339999999999,True,False
720,145334,50.0,149,0.47679760000000004,True,False
721,145513,75.0,179,0.47615319999999994,True,False
722,145696,80.0,183,0.4754944,True,False
723,145777,0.0,81,0.47520280000000004,True,False
724,145922,50.0,145,0.4746808,True,False
725,146444,225.0,522,0.47280160000000004,True,False
726,146700,65.0,256,0.47187999999999997,True,False
727,146858,50.0,158,0.47131120000000004,True,False
728,147006,50.0,148,0.47077840000000004,True,False
729,147139,5.0,133,0.47029960000000004,True,False
730,147336,50.0,197,0.46959039999999996,True,False
731,147529,110.0,193,0.46889559999999997,True,False
732,147668,15.0,139,0.4683952,True,False
733,147851,55.0,183,0.46773639999999994,True,False
734,147977,0.0,126,0.4672828,True,False
735,148062,5.0,85,0.46697679999999997,True,False
736,148235,55.0,173,0.46635399999999994,True,False
