episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
500,102180,50.0,176,0.632152,True,False
501,102385,105.0,205,0.6314139999999999,True,False
502,102581,40.0,196,0.6307084,True,False
503,102811,55.0,230,0.6298804,True,False
504,102924,5.0,113,0.6294736,True,False
505,103016,0.0,92,0.6291424,True,False
506,103112,0.0,96,0.6287967999999999,True,False
507,103407,120.0,295,0.6277348,True,False
508,103527,5.0,120,0.6273028,True,False
509,103701,40.0,174,0.6266764,True,False
510,104085,120.0,384,0.625294,True,False
511,104253,40.0,168,0.6246892,True,False
512,104420,45.0,167,0.624088,True,False
513,104788,90.0,368,0.6227632,True,False
514,104894,5.0,106,0.6223816,True,False
515,105126,60.0,232,0.6215463999999999,True,False
516,105302,55.0,176,0.6209127999999999,True,False
517,105466,35.0,164,0.6203224,True,False
518,105650,55.0,184,0.61966,True,False
519,105852,45.0,202,0.6189328000000001,True,False
520,106153,110.0,301,0.6178492,True,False
521,106584,380.0,431,0.6162976,True,False
522,106768,45.0,184,0.6156352,True,False
523,106945,35.0,177,0.6149979999999999,True,False
524,107101,5.0,156,0.6144364,True,False
525,107322,35.0,221,0.6136408,True,False
526,107477,80.0,155,0.6130827999999999,True,False
527,107626,30.0,149,0.6125464,True,False
528,108011,305.0,385,0.6111603999999999,True,False
529,108212,20.0,201,0.6104368,True,False
530,108359,30.0,147,0.6099076,True,False
531,108982,285.0,623,0.6076648,True,False
532,109264,80.0,282,0.6066496,True,False
533,109444,30.0,180,0.6060015999999999,True,False
534,109590,10.0,146,0.6054759999999999,True,False
535,109783,105.0,193,0.6047811999999999,True,False
536,110018,30.0,235,0.6039352,True,False
537,110171,105.0,153,0.6033843999999999,True,False
538,110314,20.0,143,0.6028696,True,False
539,110623,150.0,309,0.6017572,True,False
540,110779,25.0,156,0.6011956,True,False
541,111003,55.0,224,0.6003892,True,False
542,111156,30.0,153,0.5998384,True,False
543,111326,75.0,170,0.5992264,True,False
544,111536,50.0,210,0.5984704000000001,True,False
545,111746,65.0,210,0.5977144,True,False
546,111906,50.0,160,0.5971384,True,False
547,112197,55.0,291,0.5960908,True,False
548,112360,30.0,163,0.595504,True,False
549,112517,30.0,157,0.5949388,True,False
550,112620,10.0,103,0.594568,True,False
551,112828,95.0,208,0.5938192,True,False
552,113027,60.0,199,0.5931028,True,False
553,113210,75.0,183,0.592444,True,False
554,113428,55.0,218,0.5916592,True,False
555,113653,75.0,225,0.5908492,True,False
556,113947,65.0,294,0.5897908,True,False
557,114105,30.0,158,0.589222,True,False
558,114216,0.0,111,0.5888224,True,False
559,114382,45.0,166,0.5882248,True,False
560,114565,30.0,183,0.587566,True,False
561,114738,45.0,173,0.5869431999999999,True,False
562,114958,100.0,220,0.5861512,True,False
563,115140,35.0,182,0.585496,True,False
564,115285,0.0,145,0.584974,True,False
565,115435,30.0,150,0.584434,True,False
566,115713,20.0,278,0.5834332,True,False
567,115830,5.0,117,0.583012,True,False
568,116002,75.0,172,0.5823928,True,False
569,116134,35.0,132,0.5819175999999999,True,False
570,116551,200.0,417,0.5804164,True,False
571,116699,5.0,148,0.5798836,True,False
572,117099,110.0,400,0.5784436,True,False
573,117244,35.0,145,0.5779216,True,False
574,117379,15.0,135,0.5774356,True,False
575,117600,55.0,221,0.57664,True,False
576,117875,35.0,275,0.57565,True,False
577,118028,55.0,153,0.5750992,True,False
578,118450,360.0,422,0.57358,True,False
579,118651,75.0,201,0.5728564,True,False
580,119051,110.0,400,0.5714163999999999,True,False
581,119218,15.0,167,0.5708152,True,False
582,119441,110.0,223,0.5700124,True,False
583,119657,55.0,216,0.5692348,True,False
584,119981,100.0,324,0.5680684,True,False
585,120178,45.0,197,0.5673592000000001,True,False
586,120461,60.0,283,0.5663404000000001,True,False
587,120630,45.0,169,0.565732,True,False
588,120779,5.0,149,0.5651956,True,False
589,120924,35.0,145,0.5646736,True,False
590,121065,30.0,141,0.564166,True,False
591,121224,55.0,159,0.5635935999999999,True,False
592,121465,110.0,241,0.5627260000000001,True,False
593,121663,60.0,198,0.5620132,True,False
594,121810,5.0,147,0.561484,True,False
595,121973,30.0,163,0.5608972,True,False
596,122360,90.0,387,0.559504,True,False
597,122517,35.0,157,0.5589388,True,False
598,122604,0.0,87,0.5586256,True,False
599,122762,5.0,158,0.5580568,True,False
600,122915,20.0,153,0.5575060000000001,True,False
601,123091,20.0,176,0.5568724,True,False
602,123259,45.0,168,0.5562676,True,False
603,123417,65.0,158,0.5556988,True,False
604,123568,20.0,151,0.5551552,True,False
605,123974,120.0,406,0.5536936,True,False
606,124160,75.0,186,0.553024,True,False
607,124344,20.0,184,0.5523616,True,False
608,124519,30.0,175,0.5517316,True,False
609,124671,15.0,152,0.5511843999999999,True,False
610,124858,80.0,187,0.5505112,True,False
611,125047,30.0,189,0.5498308000000001,True,False
612,125248,55.0,201,0.5491072,True,False
613,125413,15.0,165,0.5485131999999999,True,False
614,125592,50.0,179,0.5478687999999999,True,False
615,125852,105.0,260,0.5469328,True,False
616,126229,65.0,377,0.5455755999999999,True,False
